Data,Atraso(ms),Hop_count,Bottleneck,Vazao_BBR
2024-01-15 12:00:00,29.52,10.0,20.0,959502635.0
2024-01-15 18:00:00,29.52,10.0,20.0,960752619.0
2024-01-16 00:00:00,29.52,10.0,20.0,960132166.0
2024-01-16 06:00:00,29.52,10.0,20.0,-1.0
2024-01-16 12:00:00,29.52,10.0,20.0,-1.0
2024-01-16 18:00:00,28.93,10.0,20.0,966401458.5
2024-01-17 00:00:00,29.52,10.0,20.0,-1.0
2024-01-17 06:00:00,26.66,10.0,20.0,959777947.0
2024-01-17 12:00:00,26.67,10.0,20.0,973367494.0
2024-01-17 18:00:00,27.27,10.0,20.0,958825833.0
2024-01-18 00:00:00,26.55,10.0,20.0,960235680.0
2024-01-18 06:00:00,27.19,10.0,20.0,959604902.0
2024-01-18 12:00:00,27.37,10.0,20.0,971815475.0
2024-01-18 18:00:00,35.16,10.0,20.0,945168684.0
2024-01-19 00:00:00,29.52,10.0,20.0,-1.0
2024-01-19 06:00:00,33.76,11.0,100.0,962662009.0
2024-01-19 12:00:00,27.16,10.0,20.0,961602390.0
2024-01-19 18:00:00,27.0,10.0,20.0,960396952.0
2024-01-20 00:00:00,29.52,10.0,20.0,-1.0
2024-01-20 06:00:00,26.71,10.0,20.0,962703786.0
2024-01-20 12:00:00,26.67,10.0,20.0,963824042.0
2024-01-20 18:00:00,26.11,10.0,20.0,960236592.0
2024-01-21 00:00:00,29.52,10.0,20.0,-1.0
2024-01-21 06:00:00,27.41,10.0,20.0,960343179.0
2024-01-21 12:00:00,27.44,10.0,20.0,956880516.0
2024-01-21 18:00:00,30.2,10.0,20.0,956269777.0
2024-01-22 00:00:00,29.45,10.0,20.0,957928903.0
2024-01-22 06:00:00,28.77,10.0,20.0,945973784.0
2024-01-22 12:00:00,27.76,10.0,20.0,959915596.5
2024-01-22 18:00:00,28.99,10.0,20.0,941884899.0
2024-01-23 00:00:00,29.52,10.0,20.0,-1.0
