Data,Atraso(ms),Hop_count,Bottleneck,Vazao_BBR
2024-01-15 18:00:00,28.355,8.0,3.0,906964269.0
2024-01-16 00:00:00,28.355,8.0,3.0,-1.0
2024-01-16 06:00:00,28.355,8.0,3.0,-1.0
2024-01-16 12:00:00,28.355,8.0,3.0,-1.0
2024-01-16 18:00:00,28.355,8.0,3.0,-1.0
2024-01-17 00:00:00,28.355,8.0,3.0,-1.0
2024-01-17 06:00:00,28.355,8.0,3.0,-1.0
2024-01-17 12:00:00,28.355,8.0,3.0,-1.0
2024-01-17 18:00:00,28.355,8.0,3.0,-1.0
2024-01-18 00:00:00,28.355,8.0,3.0,-1.0
2024-01-18 06:00:00,28.355,8.0,3.0,-1.0
2024-01-18 12:00:00,28.355,8.0,3.0,-1.0
2024-01-18 18:00:00,28.355,8.0,3.0,-1.0
2024-01-19 00:00:00,28.355,8.0,3.0,-1.0
2024-01-19 06:00:00,28.355,8.0,3.0,-1.0
2024-01-19 12:00:00,28.355,8.0,3.0,-1.0
2024-01-19 18:00:00,31.68,8.0,3.0,861878723.0
2024-01-20 00:00:00,28.355,8.0,3.0,-1.0
2024-01-20 06:00:00,28.355,8.0,3.0,-1.0
2024-01-20 12:00:00,28.355,8.0,3.0,-1.0
2024-01-20 18:00:00,28.355,8.0,3.0,-1.0
2024-01-21 00:00:00,28.355,8.0,3.0,-1.0
2024-01-21 06:00:00,28.355,8.0,3.0,-1.0
2024-01-21 12:00:00,28.355,8.0,3.0,-1.0
2024-01-21 18:00:00,33.35,10.0,100.0,924586233.0
2024-01-22 00:00:00,28.355,8.0,3.0,-1.0
2024-01-22 06:00:00,28.355,8.0,3.0,-1.0
2024-01-22 12:00:00,28.355,8.0,3.0,-1.0
2024-01-22 18:00:00,28.355,8.0,3.0,-1.0
2024-01-23 00:00:00,28.355,8.0,3.0,-1.0
2024-01-23 06:00:00,28.355,8.0,3.0,-1.0
2024-01-23 12:00:00,28.355,8.0,3.0,-1.0
2024-01-23 18:00:00,28.355,8.0,3.0,-1.0
2024-01-24 00:00:00,28.355,8.0,3.0,-1.0
2024-01-24 06:00:00,34.88,10.0,100.0,576822580.0
2024-01-24 12:00:00,28.355,10.0,100.0,872627085.0
2024-01-24 18:00:00,36.45,10.0,100.0,884354071.5
2024-01-25 00:00:00,28.355,8.0,3.0,-1.0
2024-01-25 06:00:00,28.355,8.0,3.0,-1.0
2024-01-25 12:00:00,26.5,10.0,100.0,766564896.0
2024-01-25 18:00:00,37.87,10.0,100.0,876194058.0
2024-01-26 00:00:00,28.355,8.0,3.0,-1.0
2024-01-26 06:00:00,28.355,8.0,3.0,-1.0
2024-01-26 12:00:00,28.355,8.0,3.0,-1.0
2024-01-26 18:00:00,28.355,8.0,3.0,-1.0
2024-01-27 00:00:00,28.355,8.0,3.0,-1.0
2024-01-27 06:00:00,28.355,8.0,3.0,-1.0
2024-01-27 12:00:00,28.355,8.0,3.0,-1.0
2024-01-27 18:00:00,28.355,8.0,3.0,-1.0
2024-01-28 00:00:00,28.355,8.0,3.0,-1.0
2024-01-28 06:00:00,28.355,8.0,3.0,-1.0
2024-01-28 12:00:00,28.355,8.0,3.0,-1.0
2024-01-28 18:00:00,28.355,8.0,3.0,-1.0
2024-01-29 00:00:00,28.355,8.0,3.0,-1.0
2024-01-29 06:00:00,28.355,8.0,3.0,-1.0
2024-01-29 12:00:00,28.355,8.0,3.0,-1.0
2024-01-29 18:00:00,37.24,8.0,3.0,846418715.0
2024-01-30 00:00:00,40.99,8.0,3.0,898267436.0
2024-01-30 06:00:00,34.67,8.0,3.0,843737015.0
2024-01-30 12:00:00,28.355,8.0,3.0,-1.0
2024-01-30 18:00:00,35.45,10.0,100.0,906050295.0
2024-01-31 00:00:00,28.355,8.0,3.0,-1.0
2024-01-31 06:00:00,28.355,8.0,3.0,-1.0
2024-01-31 12:00:00,28.355,8.0,3.0,-1.0
2024-01-31 18:00:00,41.91,10.0,100.0,907066040.67
2024-02-01 00:00:00,28.355,8.0,3.0,-1.0
2024-02-01 06:00:00,28.355,8.0,3.0,-1.0
2024-02-01 12:00:00,31.98,10.0,100.0,906338025.0
2024-02-01 18:00:00,30.54,8.0,3.0,907972127.0
2024-02-02 00:00:00,48.86,8.0,3.0,902516027.0
2024-02-02 06:00:00,28.355,8.0,3.0,-1.0
2024-02-02 12:00:00,34.31,10.0,100.0,922746741.0
2024-02-02 18:00:00,31.98,10.0,100.0,912115671.0
2024-02-03 00:00:00,28.355,8.0,3.0,-1.0
2024-02-03 06:00:00,28.355,8.0,3.0,-1.0
2024-02-03 12:00:00,36.25,10.0,100.0,905603302.0
2024-02-03 18:00:00,28.355,8.0,3.0,-1.0
2024-02-04 00:00:00,37.28,10.0,100.0,924162734.0
2024-02-04 06:00:00,36.86,10.0,100.0,924479110.0
2024-02-04 12:00:00,28.355,8.0,3.0,-1.0
2024-02-04 18:00:00,36.88,10.0,100.0,909009988.0
