Data,Atraso(ms),Hop_count,Bottleneck,Vazao_BBR
2024-01-16 00:00:00,10.1,7.0,20.0,893980007.0
2024-01-16 06:00:00,18.02,7.0,20.0,-1.0
2024-01-16 12:00:00,18.02,7.0,20.0,-1.0
2024-01-16 18:00:00,14.78,6.0,100.0,894934437.0
2024-01-17 00:00:00,18.02,7.0,20.0,-1.0
2024-01-17 06:00:00,18.02,7.0,20.0,-1.0
2024-01-17 12:00:00,18.02,7.0,20.0,-1.0
2024-01-17 18:00:00,23.01,6.0,100.0,890294343.0
2024-01-18 00:00:00,18.02,7.0,20.0,-1.0
2024-01-18 06:00:00,10.09,6.0,100.0,895696127.0
2024-01-18 12:00:00,9.45,6.0,100.0,889901143.5
2024-01-18 18:00:00,14.95,6.0,100.0,901988908.0
2024-01-19 00:00:00,18.02,7.0,20.0,-1.0
2024-01-19 06:00:00,18.02,7.0,20.0,-1.0
2024-01-19 12:00:00,9.89,6.0,100.0,902356362.0
2024-01-19 18:00:00,16.7,6.0,100.0,901567763.0
2024-01-20 00:00:00,18.02,7.0,20.0,-1.0
2024-01-20 06:00:00,18.02,7.0,20.0,-1.0
2024-01-20 12:00:00,18.02,7.0,20.0,-1.0
2024-01-20 18:00:00,18.24,6.0,100.0,887778557.0
2024-01-21 00:00:00,18.02,7.0,20.0,-1.0
2024-01-21 06:00:00,18.02,7.0,20.0,-1.0
2024-01-21 12:00:00,18.7,6.0,100.0,890239955.0
2024-01-21 18:00:00,18.02,7.0,20.0,-1.0
2024-01-22 00:00:00,18.02,7.0,20.0,-1.0
2024-01-22 06:00:00,18.02,7.0,20.0,-1.0
2024-01-22 12:00:00,18.02,7.0,20.0,-1.0
2024-01-22 18:00:00,20.8,6.0,100.0,894179443.0
2024-01-23 00:00:00,18.02,7.0,20.0,-1.0
2024-01-23 06:00:00,18.02,7.0,20.0,-1.0
2024-01-23 12:00:00,18.02,7.0,20.0,-1.0
2024-01-23 18:00:00,21.38,8.0,20.0,897217822.0
2024-01-24 00:00:00,18.02,7.0,20.0,-1.0
2024-01-24 06:00:00,18.02,7.0,20.0,-1.0
2024-01-24 12:00:00,13.96,6.0,100.0,887359265.5
2024-01-24 18:00:00,18.02,7.0,20.0,-1.0
2024-01-25 00:00:00,18.02,7.0,20.0,-1.0
2024-01-25 06:00:00,14.22,6.0,100.0,903874726.0
2024-01-25 12:00:00,19.37,6.0,100.0,901098426.0
2024-01-25 18:00:00,12.74,6.0,100.0,891605309.5
2024-01-26 00:00:00,18.6,6.0,100.0,890388944.0
2024-01-26 06:00:00,28.81,8.0,10.0,858183225.0
2024-01-26 12:00:00,9.24,6.0,100.0,736631269.0
2024-01-26 18:00:00,10.55,6.0,100.0,897274860.33
2024-01-27 00:00:00,18.02,7.0,20.0,-1.0
2024-01-27 06:00:00,18.02,7.0,20.0,-1.0
2024-01-27 12:00:00,19.46,6.0,100.0,894290035.5
2024-01-27 18:00:00,9.15,6.0,100.0,879286658.0
2024-01-28 00:00:00,9.47,6.0,100.0,857893698.0
2024-01-28 06:00:00,9.49,6.0,100.0,891851657.0
2024-01-28 12:00:00,10.18,6.0,100.0,902844945.0
2024-01-28 18:00:00,10.55,6.0,100.0,878086147.0
2024-01-29 00:00:00,18.02,7.0,20.0,-1.0
2024-01-29 06:00:00,12.8,6.0,100.0,890293630.0
2024-01-29 12:00:00,11.01,6.0,100.0,887465936.0
2024-01-29 18:00:00,11.96,6.0,100.0,899733091.0
2024-01-30 00:00:00,18.02,7.0,20.0,-1.0
2024-01-30 06:00:00,13.84,6.0,100.0,897003890.0
2024-01-30 12:00:00,12.99,6.0,100.0,913259459.0
2024-01-30 18:00:00,16.8,6.0,100.0,889762358.0
2024-01-31 00:00:00,18.77,6.0,100.0,894099585.0
2024-01-31 06:00:00,15.1,6.0,100.0,895326080.0
2024-01-31 12:00:00,12.62,6.0,100.0,898204487.0
2024-01-31 18:00:00,10.76,6.0,100.0,895723323.5
2024-02-01 00:00:00,9.79,6.0,100.0,894803761.0
2024-02-01 06:00:00,18.02,7.0,20.0,-1.0
2024-02-01 12:00:00,18.02,7.0,20.0,-1.0
2024-02-01 18:00:00,8.76,6.0,100.0,898554459.5
2024-02-02 00:00:00,18.02,7.0,20.0,-1.0
2024-02-02 06:00:00,10.5,6.0,100.0,899338928.5
2024-02-02 12:00:00,13.01,6.0,100.0,897365552.0
2024-02-02 18:00:00,14.6,8.0,100.0,890032225.0
2024-02-03 00:00:00,18.02,7.0,20.0,-1.0
2024-02-03 06:00:00,20.05,6.0,100.0,893440476.0
2024-02-03 12:00:00,10.18,6.0,100.0,899845728.0
2024-02-03 18:00:00,21.65,6.0,100.0,899381847.0
2024-02-04 00:00:00,18.02,7.0,20.0,-1.0
2024-02-04 06:00:00,18.02,7.0,20.0,-1.0
2024-02-04 12:00:00,12.4,6.0,100.0,892893809.0
2024-02-04 18:00:00,18.02,7.0,20.0,-1.0
2024-02-05 00:00:00,13.9,6.0,100.0,896377300.0
2024-02-05 06:00:00,18.02,7.0,20.0,-1.0
2024-02-05 12:00:00,8.67,6.0,100.0,894740777.0
2024-02-05 18:00:00,12.15,6.0,100.0,894699306.0
2024-02-06 00:00:00,18.02,7.0,20.0,-1.0
2024-02-06 06:00:00,18.02,7.0,20.0,-1.0
2024-02-06 12:00:00,11.19,6.0,100.0,897059414.0
2024-02-06 18:00:00,12.18,6.0,100.0,888831001.0
2024-02-07 00:00:00,12.68,6.0,100.0,898200392.0
2024-02-07 06:00:00,12.96,6.0,100.0,891812594.0
2024-02-07 12:00:00,18.02,7.0,20.0,-1.0
2024-02-07 18:00:00,22.45,8.0,20.0,883376031.0
2024-02-08 00:00:00,18.02,7.0,20.0,-1.0
2024-02-08 06:00:00,18.02,7.0,20.0,-1.0
2024-02-08 12:00:00,18.02,7.0,20.0,-1.0
2024-02-08 18:00:00,22.25,6.0,100.0,888005338.33
2024-02-09 00:00:00,18.02,7.0,20.0,-1.0
2024-02-09 06:00:00,18.02,7.0,20.0,-1.0
2024-02-09 12:00:00,18.02,7.0,20.0,-1.0
2024-02-09 18:00:00,25.36,8.0,100.0,889670301.0
2024-02-10 00:00:00,1.31,6.0,100.0,899157606.0
2024-02-10 06:00:00,14.16,6.0,100.0,892705579.0
2024-02-10 12:00:00,18.02,7.0,20.0,-1.0
2024-02-10 18:00:00,16.69,6.0,100.0,890663838.0
2024-02-11 00:00:00,18.02,7.0,20.0,-1.0
2024-02-11 06:00:00,18.02,7.0,20.0,-1.0
2024-02-11 12:00:00,15.95,6.0,100.0,486488124.0
2024-02-11 18:00:00,18.99,6.0,100.0,889501083.0
2024-02-12 00:00:00,18.02,7.0,20.0,-1.0
2024-02-12 06:00:00,8.68,7.0,20.0,893072625.0
2024-02-12 12:00:00,18.02,6.0,100.0,900205601.0
2024-02-12 18:00:00,12.88,6.0,100.0,899152301.0
2024-02-13 00:00:00,13.95,6.0,100.0,878522487.0
2024-02-13 06:00:00,18.02,7.0,20.0,-1.0
2024-02-13 12:00:00,15.72,6.0,100.0,894752898.0
2024-02-13 18:00:00,12.43,6.0,100.0,890424545.0
2024-02-14 00:00:00,18.02,7.0,20.0,-1.0
2024-02-14 06:00:00,22.78,6.0,100.0,897105692.5
2024-02-14 12:00:00,18.02,7.0,20.0,-1.0
2024-02-14 18:00:00,23.36,6.0,100.0,887432883.5
2024-02-15 00:00:00,18.02,7.0,20.0,-1.0
2024-02-15 06:00:00,24.91,6.0,100.0,894653452.0
2024-02-15 12:00:00,21.94,6.0,100.0,896953794.0
2024-02-15 18:00:00,9.08,6.0,100.0,896849070.0
2024-02-16 00:00:00,13.54,6.0,100.0,899785719.0
2024-02-16 06:00:00,18.02,7.0,20.0,-1.0
2024-02-16 12:00:00,18.02,7.0,20.0,-1.0
2024-02-16 18:00:00,15.08,6.0,100.0,897530331.5
2024-02-17 00:00:00,13.83,6.0,100.0,890864555.0
2024-02-17 06:00:00,12.28,6.0,100.0,889247766.0
2024-02-17 12:00:00,15.94,6.0,100.0,906824530.0
2024-02-17 18:00:00,19.38,6.0,100.0,898736826.0
2024-02-18 00:00:00,18.02,7.0,20.0,-1.0
2024-02-18 06:00:00,8.3,6.0,100.0,892117153.0
2024-02-18 12:00:00,18.02,6.0,100.0,901514928.0
2024-02-18 18:00:00,17.15,6.0,100.0,898055699.0
2024-02-19 00:00:00,15.98,6.0,100.0,892863089.0
2024-02-19 06:00:00,16.08,6.0,100.0,818390478.0
2024-02-19 12:00:00,12.93,6.0,100.0,894306289.5
2024-02-19 18:00:00,8.44,6.0,100.0,897159741.0
2024-02-20 00:00:00,18.02,7.0,20.0,-1.0
2024-02-20 06:00:00,18.02,7.0,20.0,-1.0
2024-02-20 12:00:00,19.41,8.0,20.0,885550852.5
2024-02-20 18:00:00,15.75,6.0,100.0,895121378.0
2024-02-21 00:00:00,18.02,7.0,20.0,-1.0
2024-02-21 06:00:00,14.86,6.0,100.0,892636025.0
2024-02-21 12:00:00,18.02,7.0,20.0,-1.0
2024-02-21 18:00:00,24.38,6.0,100.0,893756010.0
2024-02-22 00:00:00,18.02,7.0,20.0,-1.0
2024-02-22 06:00:00,14.76,6.0,100.0,894384866.0
2024-02-22 12:00:00,10.3,6.0,100.0,880679947.0
2024-02-22 18:00:00,17.11,6.0,100.0,900733044.0
2024-02-23 00:00:00,18.02,7.0,20.0,-1.0
2024-02-23 06:00:00,12.84,6.0,100.0,896298764.5
2024-02-23 12:00:00,23.93,6.0,100.0,900517924.0
2024-02-23 18:00:00,14.98,6.0,100.0,872419034.0
2024-02-24 00:00:00,18.02,7.0,20.0,-1.0
2024-02-24 06:00:00,27.08,9.0,10.0,890293319.0
2024-02-24 12:00:00,18.02,7.0,20.0,-1.0
2024-02-24 18:00:00,17.6,6.0,100.0,897611194.5
2024-02-25 00:00:00,18.02,7.0,20.0,-1.0
2024-02-25 06:00:00,18.02,7.0,20.0,-1.0
2024-02-25 12:00:00,18.02,7.0,20.0,-1.0
2024-02-25 18:00:00,21.28,6.0,100.0,896429840.5
2024-02-26 00:00:00,18.02,7.0,20.0,-1.0
2024-02-26 06:00:00,18.95,6.0,100.0,899095984.0
2024-02-26 12:00:00,18.02,7.0,20.0,-1.0
2024-02-26 18:00:00,7.32,6.0,100.0,898185559.0
2024-02-27 00:00:00,8.29,6.0,100.0,897583614.0
2024-02-27 06:00:00,18.02,7.0,20.0,-1.0
2024-02-27 12:00:00,18.02,6.0,100.0,897111619.0
2024-02-27 18:00:00,10.12,6.0,100.0,895746903.0
2024-02-28 00:00:00,18.02,7.0,20.0,-1.0
2024-02-28 06:00:00,13.8,6.0,100.0,893601873.0
2024-02-28 12:00:00,25.95,6.0,100.0,900149482.0
2024-02-28 18:00:00,18.02,7.0,20.0,-1.0
2024-02-29 00:00:00,18.02,7.0,20.0,-1.0
2024-02-29 06:00:00,18.02,7.0,20.0,-1.0
2024-02-29 12:00:00,18.71,6.0,100.0,898425262.0
2024-02-29 18:00:00,25.0,6.0,100.0,884258765.0
2024-03-01 00:00:00,18.02,7.0,20.0,-1.0
2024-03-01 06:00:00,14.18,6.0,100.0,858105687.0
2024-03-01 12:00:00,24.7,8.0,20.0,903718750.0
2024-03-01 18:00:00,23.36,8.0,20.0,890873332.0
2024-03-02 00:00:00,18.02,7.0,20.0,-1.0
2024-03-02 06:00:00,13.46,6.0,100.0,897213247.5
2024-03-02 12:00:00,27.47,8.0,20.0,876207661.0
2024-03-02 18:00:00,27.72,8.0,20.0,894533655.0
2024-03-03 00:00:00,18.02,7.0,20.0,-1.0
2024-03-03 06:00:00,29.66,9.0,10.0,908068268.0
2024-03-03 12:00:00,24.99,8.0,20.0,901357732.0
2024-03-03 18:00:00,22.93,6.0,100.0,899081517.5
2024-03-04 00:00:00,18.02,7.0,20.0,-1.0
2024-03-04 06:00:00,18.02,7.0,20.0,-1.0
2024-03-04 12:00:00,13.34,6.0,100.0,898786738.0
2024-03-04 18:00:00,24.56,9.0,10.0,884737725.0
2024-03-05 00:00:00,18.02,7.0,20.0,-1.0
2024-03-05 06:00:00,34.19,10.0,10.0,878657158.0
2024-03-05 12:00:00,18.02,7.0,20.0,-1.0
2024-03-05 18:00:00,19.08,10.0,10.0,883544924.5
2024-03-06 00:00:00,18.02,7.0,20.0,-1.0
2024-03-06 06:00:00,25.85,9.0,10.0,854803986.5
2024-03-06 12:00:00,18.32,6.0,100.0,896323659.0
2024-03-06 18:00:00,18.02,6.0,100.0,833093173.0
2024-03-07 00:00:00,18.02,7.0,20.0,-1.0
2024-03-07 06:00:00,18.02,7.0,20.0,-1.0
2024-03-07 12:00:00,23.32,6.0,100.0,892343938.0
2024-03-07 18:00:00,15.3,6.0,100.0,894812306.0
2024-03-08 00:00:00,18.02,7.0,20.0,-1.0
2024-03-08 06:00:00,18.02,7.0,20.0,-1.0
2024-03-08 12:00:00,12.47,6.0,100.0,894227088.0
2024-03-08 18:00:00,2.4,6.0,100.0,896044635.5
