Data,Atraso(ms),Hop_count,Bottleneck,Vazao_BBR
2024-01-16 00:00:00,36.14,9.0,20.0,880065061.0
2024-01-16 06:00:00,33.195,9.0,20.0,-1.0
2024-01-16 12:00:00,38.19,9.0,20.0,908685602.0
2024-01-16 18:00:00,37.57,10.0,100.0,914727240.0
2024-01-17 00:00:00,33.195,9.0,20.0,-1.0
2024-01-17 06:00:00,33.195,9.0,20.0,-1.0
2024-01-17 12:00:00,35.82,10.0,100.0,854957641.0
2024-01-17 18:00:00,33.195,9.0,20.0,-1.0
2024-01-18 00:00:00,33.195,9.0,20.0,-1.0
2024-01-18 06:00:00,30.64,10.0,100.0,914253642.0
2024-01-18 12:00:00,44.45,10.0,100.0,908645758.0
2024-01-18 18:00:00,33.195,9.0,20.0,-1.0
2024-01-19 00:00:00,38.18,10.0,100.0,840592085.0
2024-01-19 06:00:00,66.73,10.0,100.0,652582839.0
2024-01-19 12:00:00,33.195,9.0,20.0,-1.0
2024-01-19 18:00:00,41.46,8.0,3.0,910008457.5
2024-01-20 00:00:00,33.195,9.0,20.0,-1.0
2024-01-20 06:00:00,33.48,10.0,100.0,902092909.0
2024-01-20 12:00:00,64.99,10.0,100.0,858575617.0
2024-01-20 18:00:00,62.43,10.0,100.0,912683653.0
2024-01-21 00:00:00,33.195,9.0,20.0,-1.0
2024-01-21 06:00:00,33.195,9.0,20.0,-1.0
2024-01-21 12:00:00,37.75,10.0,100.0,860148441.0
2024-01-21 18:00:00,33.195,9.0,20.0,-1.0
2024-01-22 00:00:00,61.07,11.0,100.0,874615317.0
2024-01-22 06:00:00,59.84,11.0,100.0,856765837.0
2024-01-22 12:00:00,62.41,10.0,100.0,858601269.0
2024-01-22 18:00:00,33.195,9.0,20.0,-1.0
2024-01-23 00:00:00,33.195,9.0,20.0,-1.0
2024-01-23 06:00:00,33.195,9.0,20.0,-1.0
2024-01-23 12:00:00,37.69,10.0,100.0,894279338.0
2024-01-23 18:00:00,38.89,10.0,100.0,891029282.0
2024-01-24 00:00:00,38.45,10.0,100.0,835977576.5
2024-01-24 06:00:00,55.16,10.0,100.0,846254763.0
2024-01-24 12:00:00,33.195,9.0,20.0,-1.0
2024-01-24 18:00:00,58.98,10.0,1.0,865704865.0
