Data,Atraso(ms),Hop_count,Bottleneck,Vazao_BBR
2024-03-26 00:00:00,17.56,9.0,10.0,936272386.0
2024-03-26 06:00:00,17.56,9.0,10.0,-1.0
2024-03-26 12:00:00,11.07,8.0,10.0,946379402.0
2024-03-26 18:00:00,23.74,6.0,40.0,944088092.0
2024-03-27 00:00:00,16.77,8.0,10.0,944840392.0
2024-03-27 06:00:00,16.67,8.0,10.0,945079989.0
2024-03-27 12:00:00,16.5,8.0,10.0,947200305.0
2024-03-27 18:00:00,18.26,8.0,10.0,944148460.0
2024-03-28 00:00:00,17.56,9.0,10.0,-1.0
2024-03-28 06:00:00,21.98,8.0,10.0,953487488.5
2024-03-28 12:00:00,17.56,9.0,10.0,-1.0
2024-03-28 18:00:00,16.32,8.0,10.0,957960342.5
2024-03-29 00:00:00,17.56,9.0,10.0,-1.0
2024-03-29 06:00:00,17.56,9.0,10.0,-1.0
2024-03-29 12:00:00,24.98,8.0,10.0,959768091.0
2024-03-29 18:00:00,13.39,8.0,10.0,955385313.0
2024-03-30 00:00:00,20.39,6.0,40.0,969251322.0
2024-03-30 06:00:00,14.74,6.0,40.0,959347506.0
2024-03-30 12:00:00,9.13,8.0,10.0,943615759.0
2024-03-30 18:00:00,20.3,6.0,40.0,948335026.0
2024-03-31 00:00:00,17.56,9.0,10.0,-1.0
2024-03-31 06:00:00,16.27,6.0,40.0,945189690.0
2024-03-31 12:00:00,16.44,8.0,10.0,947858948.0
2024-03-31 18:00:00,9.06,8.0,10.0,960812254.0
2024-04-01 00:00:00,8.3,8.0,10.0,959167305.0
2024-04-01 06:00:00,7.89,8.0,10.0,947286731.0
2024-04-01 12:00:00,18.3,8.0,10.0,946187568.0
2024-04-01 18:00:00,18.37,6.0,40.0,944245992.0
2024-04-02 00:00:00,23.03,6.0,40.0,899649734.0
2024-04-02 06:00:00,12.52,8.0,10.0,946246763.0
2024-04-02 12:00:00,42.3,8.0,10.0,958834088.5
2024-04-02 18:00:00,16.26,8.0,10.0,946600280.0
2024-04-03 00:00:00,17.56,8.0,10.0,960339914.0
2024-04-03 06:00:00,17.56,8.0,10.0,945452284.0
2024-04-03 12:00:00,22.67,6.0,40.0,945661055.0
2024-04-03 18:00:00,28.32,8.0,10.0,943668566.0
