Data,Atraso(ms),Hop_count,Bottleneck,Vazao_BBR
2024-01-15 12:00:00,39.38,8.0,20.0,872529251.0
2024-01-15 18:00:00,39.38,8.0,20.0,-1.0
2024-01-16 00:00:00,39.38,8.0,20.0,-1.0
2024-01-16 06:00:00,48.81,8.0,20.0,897923785.0
2024-01-16 12:00:00,35.89,8.0,20.0,924961218.0
2024-01-16 18:00:00,39.38,8.0,20.0,-1.0
2024-01-17 00:00:00,39.38,8.0,20.0,-1.0
2024-01-17 06:00:00,42.9,9.0,20.0,862123812.5
2024-01-17 12:00:00,38.87,9.0,10.0,897594054.0
2024-01-17 18:00:00,48.37,9.0,20.0,872432200.0
2024-01-18 00:00:00,42.28,9.0,20.0,923454286.0
2024-01-18 06:00:00,43.16,9.0,20.0,892313609.0
2024-01-18 12:00:00,39.38,8.0,20.0,-1.0
2024-01-18 18:00:00,39.38,8.0,20.0,-1.0
2024-01-19 00:00:00,39.38,8.0,20.0,-1.0
2024-01-19 06:00:00,41.33,7.0,3.0,924362415.0
2024-01-19 12:00:00,36.07,9.0,20.0,918557490.0
2024-01-19 18:00:00,39.38,8.0,20.0,-1.0
2024-01-20 00:00:00,39.38,8.0,20.0,-1.0
2024-01-20 06:00:00,40.48,9.0,20.0,907788198.0
2024-01-20 12:00:00,43.67,8.0,3.0,853427898.0
2024-01-20 18:00:00,39.38,8.0,20.0,-1.0
2024-01-21 00:00:00,39.38,8.0,20.0,-1.0
2024-01-21 06:00:00,35.34,10.0,20.0,886048669.0
2024-01-21 12:00:00,39.38,8.0,20.0,-1.0
2024-01-21 18:00:00,41.56,9.0,20.0,837629399.5
2024-01-22 00:00:00,39.38,8.0,20.0,-1.0
2024-01-22 06:00:00,41.44,9.0,20.0,900058756.0
2024-01-22 12:00:00,36.02,9.0,20.0,871732480.0
2024-01-22 18:00:00,43.75,10.0,20.0,849679659.0
2024-01-23 00:00:00,39.38,8.0,20.0,-1.0
2024-01-23 06:00:00,42.03,9.0,20.0,742638258.67
2024-01-23 12:00:00,36.71,10.0,20.0,799959230.0
2024-01-23 18:00:00,34.53,9.0,20.0,845625933.0
2024-01-24 00:00:00,35.18,9.0,20.0,847235147.0
2024-01-24 06:00:00,43.32,9.5,20.0,680212203.0
2024-01-24 12:00:00,37.53,9.0,20.0,835296518.0
2024-01-24 18:00:00,48.35,9.0,20.0,804875177.0
2024-01-25 00:00:00,44.58,9.0,20.0,817943467.0
2024-01-25 06:00:00,38.01,9.5,20.0,860043755.0
2024-01-25 12:00:00,39.38,8.0,20.0,-1.0
2024-01-25 18:00:00,48.18,9.0,20.0,735054238.0
2024-01-26 00:00:00,39.38,8.0,20.0,-1.0
2024-01-26 06:00:00,39.38,8.0,20.0,-1.0
2024-01-26 12:00:00,42.51,9.0,20.0,864033363.0
2024-01-26 18:00:00,42.56,9.0,20.0,908596980.5
2024-01-27 00:00:00,42.39,9.0,20.0,911266977.0
2024-01-27 06:00:00,43.1,9.0,20.0,840380941.0
2024-01-27 12:00:00,42.61,9.0,20.0,834144585.0
2024-01-27 18:00:00,44.99,9.0,20.0,856403952.5
2024-01-28 00:00:00,39.38,8.0,20.0,-1.0
2024-01-28 06:00:00,46.04,7.0,3.0,871368834.0
2024-01-28 12:00:00,46.96,7.0,3.0,853439172.0
2024-01-28 18:00:00,39.38,8.0,20.0,-1.0
2024-01-29 00:00:00,39.38,8.0,20.0,-1.0
2024-01-29 06:00:00,39.38,8.0,20.0,-1.0
2024-01-29 12:00:00,53.15,9.0,3.0,790995265.0
2024-01-29 18:00:00,44.59,9.0,20.0,861715663.0
2024-01-30 00:00:00,39.38,8.0,20.0,-1.0
2024-01-30 06:00:00,40.58,9.0,20.0,917399830.0
2024-01-30 12:00:00,39.38,8.0,20.0,-1.0
2024-01-30 18:00:00,39.38,8.0,20.0,-1.0
2024-01-31 00:00:00,39.38,8.0,20.0,-1.0
2024-01-31 06:00:00,39.38,8.0,20.0,-1.0
2024-01-31 12:00:00,39.38,8.0,20.0,-1.0
2024-01-31 18:00:00,39.38,8.0,20.0,-1.0
2024-02-01 00:00:00,39.38,8.0,20.0,-1.0
2024-02-01 06:00:00,30.41,9.0,10.0,889612590.0
2024-02-01 12:00:00,37.94,9.0,10.0,890085339.0
2024-02-01 18:00:00,45.07,7.0,3.0,794062617.5
2024-02-02 00:00:00,61.55,7.0,3.0,899050500.0
2024-02-02 06:00:00,39.38,8.0,20.0,-1.0
2024-02-02 12:00:00,44.12,7.0,3.0,792183865.0
2024-02-02 18:00:00,37.98,10.0,20.0,820931997.0
2024-02-03 00:00:00,39.38,8.0,20.0,-1.0
2024-02-03 06:00:00,35.72,9.0,20.0,873100560.0
2024-02-03 12:00:00,46.59,9.0,20.0,781452397.0
2024-02-03 18:00:00,45.32,9.0,20.0,889166883.5
2024-02-04 00:00:00,39.38,8.0,20.0,-1.0
2024-02-04 06:00:00,35.22,9.0,20.0,888722588.0
2024-02-04 12:00:00,35.43,9.0,20.0,743441499.0
2024-02-04 18:00:00,42.61,10.0,20.0,896902486.0
2024-02-05 00:00:00,34.93,9.0,10.0,924639356.0
2024-02-05 06:00:00,35.25,9.0,20.0,921279840.0
2024-02-05 12:00:00,39.38,8.0,20.0,-1.0
2024-02-05 18:00:00,52.7,7.0,3.0,850256449.33
2024-02-06 00:00:00,39.38,8.0,20.0,-1.0
2024-02-06 06:00:00,39.38,8.0,20.0,-1.0
2024-02-06 12:00:00,43.62,7.0,3.0,925685021.0
2024-02-06 18:00:00,49.66,8.0,3.0,866965671.0
2024-02-07 00:00:00,45.55,9.0,20.0,888668559.0
2024-02-07 06:00:00,44.43,9.0,10.0,870218226.0
2024-02-07 12:00:00,51.61,7.0,3.0,819680240.0
2024-02-07 18:00:00,43.69,10.0,20.0,850430311.33
2024-02-08 00:00:00,37.84,9.0,10.0,924005217.0
2024-02-08 06:00:00,32.21,9.0,20.0,862174532.0
2024-02-08 12:00:00,39.38,8.0,20.0,-1.0
2024-02-08 18:00:00,45.58,7.0,3.0,887622158.0
2024-02-09 00:00:00,39.38,8.0,20.0,-1.0
2024-02-09 06:00:00,48.58,9.0,20.0,875406737.0
2024-02-09 12:00:00,42.33,9.0,20.0,870291476.0
2024-02-09 18:00:00,44.57,9.0,20.0,839515430.5
2024-02-10 00:00:00,39.38,8.0,20.0,-1.0
2024-02-10 06:00:00,49.58,7.0,3.0,851811309.0
2024-02-10 12:00:00,50.32,7.0,3.0,921228195.0
2024-02-10 18:00:00,47.56,10.0,10.0,788415864.5
2024-02-11 00:00:00,39.38,8.0,20.0,-1.0
2024-02-11 06:00:00,39.38,8.0,20.0,-1.0
2024-02-11 12:00:00,43.6,12.0,20.0,433010931.0
2024-02-11 18:00:00,39.3,9.0,20.0,845733582.0
2024-02-12 00:00:00,43.82,9.0,20.0,868642747.0
2024-02-12 06:00:00,43.26,9.0,20.0,825984334.5
2024-02-12 12:00:00,42.62,10.0,20.0,913052025.0
2024-02-12 18:00:00,49.58,9.0,20.0,911754523.5
2024-02-13 00:00:00,39.38,8.0,20.0,-1.0
2024-02-13 06:00:00,37.94,9.0,10.0,846443643.0
2024-02-13 12:00:00,39.31,10.0,10.0,792497158.0
2024-02-13 18:00:00,41.97,9.0,20.0,754400455.0
2024-02-14 00:00:00,23.52,9.0,20.0,903981708.0
2024-02-14 06:00:00,44.06,9.0,10.0,875278379.0
2024-02-14 12:00:00,39.38,8.0,20.0,-1.0
2024-02-14 18:00:00,45.24,10.0,20.0,774589478.5
2024-02-15 00:00:00,39.38,8.0,20.0,-1.0
2024-02-15 06:00:00,42.88,9.0,20.0,917933985.0
2024-02-15 12:00:00,39.38,10.0,20.0,381264259.0
2024-02-15 18:00:00,39.38,7.0,3.0,887357809.5
2024-02-16 00:00:00,39.38,8.0,20.0,-1.0
2024-02-16 06:00:00,48.21,7.0,3.0,909484439.0
2024-02-16 12:00:00,50.52,7.0,3.0,828908280.0
2024-02-16 18:00:00,39.38,7.0,3.0,864132648.0
2024-02-17 00:00:00,49.36,7.0,3.0,836324844.5
2024-02-17 06:00:00,49.71,7.0,3.0,745171652.0
2024-02-17 12:00:00,39.38,8.0,20.0,-1.0
2024-02-17 18:00:00,39.38,8.0,20.0,-1.0
2024-02-18 00:00:00,39.38,8.0,20.0,-1.0
2024-02-18 06:00:00,39.38,8.0,20.0,-1.0
2024-02-18 12:00:00,39.38,8.0,20.0,-1.0
2024-02-18 18:00:00,39.38,8.0,20.0,-1.0
2024-02-19 00:00:00,39.38,8.0,20.0,-1.0
2024-02-19 06:00:00,39.38,8.0,20.0,-1.0
2024-02-19 12:00:00,39.38,8.0,20.0,-1.0
2024-02-19 18:00:00,39.38,8.0,20.0,-1.0
2024-02-20 00:00:00,39.38,8.0,20.0,-1.0
2024-02-20 06:00:00,39.38,8.0,20.0,-1.0
2024-02-20 12:00:00,39.38,8.0,20.0,-1.0
2024-02-20 18:00:00,39.38,8.0,20.0,-1.0
2024-02-21 00:00:00,39.38,8.0,20.0,-1.0
2024-02-21 06:00:00,39.38,8.0,20.0,-1.0
2024-02-21 12:00:00,39.38,8.0,20.0,-1.0
2024-02-21 18:00:00,39.38,8.0,20.0,-1.0
2024-02-22 00:00:00,39.38,8.0,20.0,-1.0
2024-02-22 06:00:00,39.38,8.0,20.0,-1.0
