Data,Atraso(ms),Hop_count,Bottleneck,Vazao_BBR
2024-01-15 18:00:00,34.985,6.0,1.0,650615367.0
2024-01-16 00:00:00,34.985,6.0,1.0,-1.0
2024-01-16 06:00:00,34.985,6.0,1.0,-1.0
2024-01-16 12:00:00,35.88,6.0,1.0,505528569.0
2024-01-16 18:00:00,28.67,7.0,1.0,662426293.0
2024-01-17 00:00:00,34.985,6.0,1.0,-1.0
2024-01-17 06:00:00,29.48,7.0,1.0,613682417.0
2024-01-17 12:00:00,34.85,6.0,1.0,637744784.0
2024-01-17 18:00:00,40.31,6.0,1.0,757911859.5
2024-01-18 00:00:00,34.985,6.0,1.0,-1.0
2024-01-18 06:00:00,37.16,7.0,1.0,673029245.0
2024-01-18 12:00:00,26.9,9.0,1.0,527250767.5
2024-01-18 18:00:00,34.985,6.0,1.0,-1.0
2024-01-19 00:00:00,34.985,6.0,1.0,-1.0
2024-01-19 06:00:00,34.985,6.0,1.0,-1.0
2024-01-19 12:00:00,34.985,6.0,1.0,-1.0
2024-01-19 18:00:00,34.985,6.0,1.0,-1.0
2024-01-20 00:00:00,34.985,6.0,1.0,-1.0
2024-01-20 06:00:00,34.985,6.0,1.0,-1.0
2024-01-20 12:00:00,34.985,6.0,1.0,-1.0
2024-01-20 18:00:00,41.28,6.5,1.0,662649160.0
2024-01-21 00:00:00,37.55,6.0,1.0,667740330.0
2024-01-21 06:00:00,36.55,6.0,1.0,672270851.5
2024-01-21 12:00:00,34.985,6.0,1.0,-1.0
2024-01-21 18:00:00,44.69,7.0,1.0,889611077.0
2024-01-22 00:00:00,34.985,6.0,1.0,-1.0
2024-01-22 06:00:00,34.985,6.0,1.0,-1.0
2024-01-22 12:00:00,34.985,6.0,1.0,-1.0
2024-01-22 18:00:00,34.985,6.0,1.0,-1.0
2024-01-23 00:00:00,34.985,6.0,1.0,-1.0
2024-01-23 06:00:00,34.985,6.0,1.0,-1.0
2024-01-23 12:00:00,34.985,6.0,1.0,-1.0
2024-01-23 18:00:00,34.985,6.0,1.0,-1.0
2024-01-24 00:00:00,34.985,6.0,1.0,-1.0
2024-01-24 06:00:00,34.985,6.0,1.0,-1.0
2024-01-24 12:00:00,34.985,6.0,1.0,-1.0
2024-01-24 18:00:00,41.51,6.0,1.0,900053400.0
2024-01-25 00:00:00,34.985,6.0,1.0,-1.0
2024-01-25 06:00:00,34.59,6.0,1.0,437962665.0
2024-01-25 12:00:00,34.985,6.0,1.0,-1.0
2024-01-25 18:00:00,34.985,6.0,1.0,-1.0
2024-01-26 00:00:00,34.985,6.0,1.0,-1.0
2024-01-26 06:00:00,34.985,6.0,1.0,-1.0
2024-01-26 12:00:00,34.985,6.0,1.0,-1.0
2024-01-26 18:00:00,34.985,6.0,1.0,-1.0
2024-01-27 00:00:00,34.985,6.0,1.0,-1.0
2024-01-27 06:00:00,34.985,6.0,1.0,-1.0
2024-01-27 12:00:00,34.985,6.0,1.0,-1.0
2024-01-27 18:00:00,34.985,6.0,1.0,-1.0
2024-01-28 00:00:00,34.985,6.0,1.0,-1.0
2024-01-28 06:00:00,34.985,6.0,1.0,-1.0
2024-01-28 12:00:00,34.985,6.0,1.0,-1.0
2024-01-28 18:00:00,34.985,6.0,1.0,-1.0
2024-01-29 00:00:00,34.985,6.0,1.0,-1.0
2024-01-29 06:00:00,34.985,6.0,1.0,-1.0
2024-01-29 12:00:00,33.99,7.0,1.0,518829386.0
2024-01-29 18:00:00,41.72,6.0,1.0,653055059.0
2024-01-30 00:00:00,34.985,6.0,1.0,-1.0
2024-01-30 06:00:00,40.24,6.0,1.0,592967000.0
2024-01-30 12:00:00,41.81,6.0,1.0,634627324.0
2024-01-30 18:00:00,34.985,6.0,1.0,-1.0
2024-01-31 00:00:00,34.985,6.0,1.0,-1.0
2024-01-31 06:00:00,29.37,7.0,1.0,596585525.0
2024-01-31 12:00:00,41.83,7.0,1.0,495036914.5
2024-01-31 18:00:00,25.64,7.0,1.0,660865354.0
2024-02-01 00:00:00,34.985,6.0,1.0,-1.0
2024-02-01 06:00:00,34.985,7.0,1.0,511181822.0
2024-02-01 12:00:00,28.99,8.0,1.0,67139509.0
2024-02-01 18:00:00,32.25,7.0,1.0,856897206.0
2024-02-02 00:00:00,34.985,6.0,1.0,-1.0
2024-02-02 06:00:00,27.42,7.0,1.0,889402296.0
2024-02-02 12:00:00,30.67,8.0,1.0,542639206.0
2024-02-02 18:00:00,32.76,9.0,1.0,864133512.0
2024-02-03 00:00:00,38.29,7.0,1.0,884221095.0
2024-02-03 06:00:00,38.33,7.0,1.0,863982423.5
2024-02-03 12:00:00,21.84,7.0,1.0,835873612.0
2024-02-03 18:00:00,42.27,7.0,1.0,842369233.0
2024-02-04 00:00:00,34.985,6.0,1.0,-1.0
2024-02-04 06:00:00,34.985,6.0,1.0,-1.0
2024-02-04 12:00:00,36.82,7.0,1.0,873191599.5
2024-02-04 18:00:00,34.985,6.0,1.0,-1.0
2024-02-05 00:00:00,34.985,6.0,1.0,-1.0
2024-02-05 06:00:00,33.92,7.0,1.0,239809175.0
2024-02-05 12:00:00,35.35,6.0,1.0,596112555.5
2024-02-05 18:00:00,29.86,7.0,1.0,773654210.0
2024-02-06 00:00:00,34.985,6.0,1.0,-1.0
2024-02-06 06:00:00,38.28,8.0,1.0,499068798.0
2024-02-06 12:00:00,42.77,7.0,1.0,516737245.0
2024-02-06 18:00:00,23.94,7.0,1.0,820194957.0
2024-02-07 00:00:00,34.985,6.0,1.0,-1.0
2024-02-07 06:00:00,34.985,6.0,1.0,-1.0
2024-02-07 12:00:00,37.2,7.5,1.0,194249228.0
2024-02-07 18:00:00,34.985,6.0,1.0,-1.0
